entry_id,race_id,season_id,round,driver_id,constructor_id,grid,quali_rank,grid_penalty,finish_position,classified,dnf,dnf_reason,points,time_gap_s,pit_stops,pit_time_total_s,penalties_s,sc_laps_behind,tyre_strategy,incidents,rain_share,street,odds_pre,odds_post_quali,ovr_pre,ovr_post,implied_p_pre,implied_p_post,hazard_lambda_pre,hazard_lambda_post,driver_form_z,constructor_form_z,driver_ability_true,constructor_strength_true,race_noise_true
2024_ITA_MONZA_ALB,2024_ITA_MONZA,2024,4,ALB,WIL,19,19,0,18,True,False,,0.0,157867.714,4,67.474,0.0,0,S-H,1,0.909,False,167.392,201.2477,1.095,1.0651,0.005974,0.004969,-6.392883,-6.624561,-1.338806641079046,-0.4104275236281508,-0.300804078545693,0.15132703418836385,0.058012786608040226
2024_ITA_MONZA_ALO,2024_ITA_MONZA,2024,4,ALO,AST,1,1,0,2,True,False,,18.0,1.816,4,76.443,0.0,0,M-H,0,0.909,False,5.0091,4.8095,1.095,1.0651,0.199637,0.207923,-1.735706,-1.671861,0.032287093495211,0.3505733222048166,0.7470855711002022,2.8891994759887143,-0.006232769645959051
2024_ITA_MONZA_BOT,2024_ITA_MONZA,2024,4,BOT,HAA,11,11,0,11,True,False,,0.0,8705.626,2,30.132,0.0,0,M-H,0,0.909,False,63.48,69.0655,1.095,1.0651,0.015753,0.014479,-5.168597,-5.275627,0.9003219356997569,0.24099724861850355,-0.8641737458273133,1.5915934090650579,-0.22252012369056504
2024_ITA_MONZA_GAS,2024_ITA_MONZA,2024,4,GAS,ALP,6,6,0,6,True,False,,8.0,543.966,4,75.672,0.0,0,M-H,0,0.909,False,17.5994,17.9879,1.095,1.0651,0.05682,0.055593,-3.511702,-3.540616,0.7280723159613443,0.3971039346302959,1.8664359593340487,0.7271085946999504,0.27310186247690577
2024_ITA_MONZA_HAM,2024_ITA_MONZA,2024,4,HAM,MER,13,13,0,13,True,False,,0.0,14999.354,4,75.963,0.0,0,S-M,0,0.909,False,71.6538,79.9361,1.095,1.0651,0.013956,0.01251,-5.322272,-5.460767,-0.40972726079189703,-0.11900509659339906,0.29018284344840223,0.6836679080206759,0.12757665875620125
2024_ITA_MONZA_HUL,2024_ITA_MONZA,2024,4,HUL,HAA,5,5,0,5,True,False,,10.0,461.836,2,36.762,0.0,0,M-H,0,0.909,False,17.8626,18.0297,1.095,1.0651,0.055983,0.055464,-3.531359,-3.543711,0.37202096363375764,1.146206426356297,0.8098471621718066,1.5915934090650579,-0.2701590516198805
2024_ITA_MONZA_LAW,2024_ITA_MONZA,2024,4,LAW,SAU,3,3,0,3,True,False,,15.0,38.932,3,59.097,0.0,0,M-H,0,0.909,False,8.1725,8.0454,1.095,1.0651,0.122362,0.124294,-2.462816,-2.440475,0.3837486248121464,0.48742623061082824,2.359117664748906,1.4151515491742603,-0.049979317388468246
2024_ITA_MONZA_LEC,2024_ITA_MONZA,2024,4,LEC,FER,20,20,0,19,True,False,,0.0,386810.532,2,36.826,0.0,0,S-M,0,0.909,False,304.2288,370.3704,1.095,1.0651,0.003287,0.0027,-7.143078,-7.389853,-0.6093678788273328,-0.30888925865228223,-1.6761326971545876,0.4868779265461801,0.1023010074171246
2024_ITA_MONZA_MAG,2024_ITA_MONZA,2024,4,MAG,RBM,16,16,0,15,True,False,,0.0,31773.304,2,41.783,0.0,0,S-M,0,0.909,False,113.5976,131.5616,1.095,1.0651,0.008803,0.007601,-5.904749,-6.089803,-1.4888057951345774,-1.0942892140599525,-0.6183381510781364,0.7925514154791526,0.3016722261101205
2024_ITA_MONZA_NOR,2024_ITA_MONZA,2024,4,NOR,MCL,17,17,0,14,True,False,,0.0,26783.509,2,34.552,0.0,0,M-H,0,0.909,False,110.6439,129.7522,1.095,1.0651,0.009038,0.007707,-5.871564,-6.072405,-0.8292615434991895,-0.7392051136423324,0.629853815971943,0.06411111192059446,0.16685615778705612
2024_ITA_MONZA_OCO,2024_ITA_MONZA,2024,4,OCO,ALP,9,9,0,10,True,False,,1.0,4142.831,4,87.182,0.0,0,M-H,0,0.909,False,48.6713,51.6449,1.095,1.0651,0.020546,0.019363,-4.830388,-4.906061,-0.6145603048009667,-0.3046058293750472,0.8054039915403145,0.7271085946999504,0.03026961507331157
2024_ITA_MONZA_PER,2024_ITA_MONZA,2024,4,PER,RED,4,4,0,4,True,False,,12.0,90.987,2,36.094,0.0,0,M-M,0,0.909,False,15.0655,15.0179,1.095,1.0651,0.066377,0.066587,-3.304659,-3.300415,0.4393974596422646,1.0676871942520372,3.092169622389068,0.4000352420678071,-0.02353367847704627
2024_ITA_MONZA_PIA,2024_ITA_MONZA,2024,4,PIA,MCL,18,18,0,17,True,False,,0.0,64627.887,2,44.398,0.0,0,M-M,0,0.909,False,210.1723,249.5633,1.095,1.0651,0.004758,0.004007,-6.678882,-6.894614,-0.8753588116331679,-1.2596055136465336,-0.3704590833034981,0.06411111192059446,0.18139677187717643
2024_ITA_MONZA_RUS,2024_ITA_MONZA,2024,4,RUS,MER,14,14,0,16,True,False,,0.0,31827.415,3,63.687,0.0,0,S-M,1,0.909,False,106.1684,119.9328,1.095,1.0651,0.009419,0.008338,-5.819487,-5.973139,-1.1259492914787588,-0.9797542883922227,-0.19283816685301608,0.6836679080206759,0.11018354967732741
2024_ITA_MONZA_SAI,2024_ITA_MONZA,2024,4,SAI,FER,12,12,0,20,False,True,crash,0.0,,2,42.556,0.0,0,S-M,1,0.909,False,96.7586,106.5984,1.095,1.0651,0.010335,0.009381,-5.702294,-5.824537,-1.0427989154896915,-0.7971932364019977,0.36521298589874934,0.4868779265461801,0.07275543699017942
2024_ITA_MONZA_SAR,2024_ITA_MONZA,2024,4,SAR,SAU,7,7,0,7,True,False,,6.0,1264.375,3,62.667,0.0,0,S-M,0,0.909,False,19.6641,20.3508,1.095,1.0651,0.050854,0.049138,-3.658253,-3.703425,0.5138093031466051,-0.22038743760291582,0.9248328041160195,1.4151515491742603,0.08420941917595755
2024_ITA_MONZA_STR,2024_ITA_MONZA,2024,4,STR,AST,2,2,0,1,True,False,,25.0,0.0,3,59.585,0.0,0,S-M,0,0.909,False,3.5109,3.4134,1.095,1.0651,0.28483,0.292967,-1.150785,-1.101269,0.762875929329423,0.5404222597680401,1.0243493862213113,2.8891994759887143,-0.08252991179168914
2024_ITA_MONZA_TSU,2024_ITA_MONZA,2024,4,TSU,WIL,15,15,0,12,True,False,,0.0,13424.241,3,46.415,0.0,0,S-M,0,0.909,False,82.447,94.304,1.095,1.0651,0.012129,0.010604,-5.499956,-5.669798,-0.47480220694541153,0.5836354693794796,0.7422168133703463,0.15132703418836385,0.0824707071619025
2024_ITA_MONZA_VER,2024_ITA_MONZA,2024,4,VER,RED,10,10,0,8,True,False,,4.0,2070.193,2,24.336,0.0,0,M-H,0,0.909,False,45.6246,49.0244,1.095,1.0651,0.021918,0.020398,-4.747881,-4.83961,1.0119168051288974,0.6115878102997103,1.5603812180337826,0.4000352420678071,0.2978696119890244
2024_ITA_MONZA_ZHO,2024_ITA_MONZA,2024,4,ZHO,RBM,8,8,0,9,True,False,,2.0,2205.827,3,66.63,0.0,0,H-H,1,0.909,False,36.7363,38.4971,1.095,1.0651,0.027221,0.025976,-4.470192,-4.53033,0.27202563206716657,0.7056631380386607,1.0000390995946726,0.7925514154791526,-0.1186847419413901
2024_USA_LAS VE_ALB,2024_USA_LAS VE,2024,5,ALB,WIL,19,19,0,15,True,False,,0.0,120812.368,2,36.423,0.0,4,M-H,0,0.0,True,148.0166,175.8396,1.0979,1.0332,0.006756,0.005687,-6.238247,-6.454776,1.1742605734603941,0.25228113837693633,-0.3750161525869424,0.1947055067184269,-0.07082840646346883
2024_USA_LAS VE_ALO,2024_USA_LAS VE,2024,5,ALO,AST,1,1,0,1,True,False,,25.0,0.0,2,32.196,0.0,4,M-H,1,0.0,True,4.8685,4.6178,1.0979,1.0332,0.205404,0.216552,-1.691067,-1.60734,0.2788430801859095,0.5404222597680401,0.7818441334600652,2.82748823225436,0.062290193701228944
2024_USA_LAS VE_BOT,2024_USA_LAS VE,2024,5,BOT,HAA,16,16,0,11,True,False,,0.0,24914.48,2,47.592,0.0,4,M-H,0,0.0,True,60.3755,69.0799,1.0979,1.0332,0.016563,0.014476,-5.104882,-5.275841,1.0828756922471725,0.49962844225787306,-0.8024839911759672,1.519275340799176,0.18925987405625186
2024_USA_LAS VE_GAS,2024_USA_LAS VE,2024,5,GAS,ALP,6,7,0,6,True,False,,8.0,796.274,3,52.959,5.0,4,S-M,0,0.0,True,17.9892,18.1637,1.0979,1.0332,0.055589,0.055055,-3.540718,-3.553484,0.7280723159613443,0.3971039346302959,1.7887546524189615,0.8083409830908218,0.26413914012562173
2024_USA_LAS VE_HAM,2024_USA_LAS VE,2024,5,HAM,MER,11,11,0,8,True,False,,4.0,10044.381,2,41.169,0.0,4,S-H,0,0.0,True,63.7999,68.573,1.0979,1.0332,0.015674,0.014583,-5.174976,-5.266545,-0.015638445068393635,0.16791130067287524,0.3510624657829467,0.7741487846808448,0.026169239782351854
2024_USA_LAS VE_HUL,2024_USA_LAS VE,2024,5,HUL,HAA,4,5,0,4,True,False,,12.0,365.489,2,38.468,0.0,4,S-H,0,0.0,True,18.9351,18.6466,1.0979,1.0332,0.052812,0.053629,-3.608454,-3.588185,0.595233541814012,1.4048376199956665,0.7719206774046831,1.519275340799176,0.14437275870698457
2024_USA_LAS VE_LAW,2024_USA_LAS VE,2024,5,LAW,SAU,2,3,0,2,True,False,,18.0,35.28,2,49.877,0.0,4,S-M,3,0.0,True,7.0004,6.7235,1.0979,1.0332,0.142848,0.148731,-2.239788,-2.18074,0.25485595693631097,0.48742623061082824,2.3322356151132917,1.4765719594046898,0.11742386299655261
2024_USA_LAS VE_LEC,2024_USA_LAS VE,2024,5,LEC,FER,20,20,0,17,True,False,,0.0,584870.175,3,59.495,0.0,4,M-M,2,0.0,True,328.7311,395.4132,1.0979,1.0332,0.003042,0.002529,-7.240113,-7.471565,0.21622731184195582,-1.285497214151713,-1.7418909670057454,0.4693858700520118,-0.19938204186944222
2024_USA_LAS VE_MAG,2024_USA_LAS VE,2024,5,MAG,RBM,15,15,0,13,True,False,,0.0,39249.558,2,37.259,0.0,4,S-M,1,0.0,True,94.5895,106.8719,1.0979,1.0332,0.010572,0.009357,-5.673608,-5.827828,-0.1311383342864655,-0.1943130380106465,-0.5847987603129127,0.7647415004798253,-0.02206720266675818
2024_USA_LAS VE_NOR,2024_USA_LAS VE,2024,5,NOR,MCL,17,17,0,14,True,False,,0.0,41492.82,3,65.662,0.0,4,S-H,1,0.0,True,91.5332,106.0445,1.0979,1.0332,0.010925,0.00943,-5.632106,-5.817929,-0.8292615434991895,0.041395486363968934,0.692431424436976,-0.009437832839769372,-0.08414058589822004
2024_USA_LAS VE_OCO,2024_USA_LAS VE,2024,5,OCO,ALP,8,8,0,20,False,True,electronics,0.0,,2,43.677,0.0,4,S-H,0,0.0,True,37.1113,38.4202,1.0979,1.0332,0.026946,0.026028,-4.483265,-4.527753,-2.6481962225059825,-1.9887092629878713,0.9143086528057623,0.8083409830908218,0.17009793237004037
2024_USA_LAS VE_PER,2024_USA_LAS VE,2024,5,PER,RED,3,4,0,3,True,False,,15.0,73.749,2,45.478,0.0,4,M-H,1,0.0,True,12.2504,11.914,1.0979,1.0332,0.08163,0.083935,-3.025508,-2.987551,0.5321346119285715,1.1817120402401182,3.183649639012085,0.28756781591157315,0.04733518812101938
2024_USA_LAS VE_PIA,2024_USA_LAS VE,2024,5,PIA,MCL,18,18,0,16,True,False,,0.0,133284.19,2,31.126,0.0,4,M-H,0,0.0,True,210.084,246.4268,1.0979,1.0332,0.00476,0.004058,-6.678426,-6.878867,0.030895016881169024,-0.47900491364023223,-0.30701449723545554,-0.009437832839769372,0.2200985529671975
2024_USA_LAS VE_RUS,2024_USA_LAS VE,2024,5,RUS,MER,14,14,0,12,True,False,,0.0,30044.431,2,39.163,0.0,4,S-M,0,0.0,True,94.0468,104.9428,1.0979,1.0332,0.010633,0.009529,-5.666364,-5.804818,0.22212605069989216,0.31136949930601276,-0.20931582474518717,0.7741487846808448,-0.018401860978733316
2024_USA_LAS VE_SAI,2024_USA_LAS VE,2024,5,SAI,FER,13,13,0,10,True,False,,1.0,17929.579,1,20.655,0.0,4,M-H,1,0.0,True,87.3439,96.2557,1.0979,1.0332,0.011449,0.010389,-5.572969,-5.695744,-0.07479992220812141,0.17941471909743323,0.30968255408971407,0.4693858700520118,0.18385563164923707
2024_USA_LAS VE_SAR,2024_USA_LAS VE,2024,5,SAR,SAU,5,6,0,5,True,False,,10.0,594.355,2,32.62,0.0,4,M-H,0,0.0,True,19.644,19.5883,1.0979,1.0332,0.050906,0.051051,-3.656914,-3.653157,0.5138093031466051,0.2043007633253303,0.8488827355331328,1.4765719594046898,0.1157460695284255
2024_USA_LAS VE_STR,2024_USA_LAS VE,2024,5,STR,AST,7,2,5,19,False,True,engine,0.0,,2,28.35,0.0,4,S-M,1,0.0,True,4.2584,4.3537,1.0979,1.0332,0.234832,0.229688,-1.476532,-1.512592,-2.254418105058695,-1.4529915846458048,1.037077208517508,2.82748823225436,-0.18489650802159344
2024_USA_LAS VE_TSU,2024_USA_LAS VE,2024,5,TSU,WIL,12,12,0,9,True,False,,2.0,11124.146,2,35.07,0.0,4,M-H,2,0.0,True,87.0701,94.7598,1.0979,1.0332,0.011485,0.010553,-5.56894,-5.675928,0.924614824051589,1.7433756278883827,0.7794695798465913,0.1947055067184269,-0.010336801925442436
2024_USA_LAS VE_VER,2024_USA_LAS VE,2024,5,VER,RED,10,10,0,18,False,True,engine,0.0,,2,36.951,0.0,4,S-M,2,0.0,True,45.1834,47.9593,1.0979,1.0332,0.022132,0.020851,-4.735428,-4.811625,-0.7695415224632944,-0.9847600335334307,1.4887062998123184,0.28756781591157315,0.0384039139261786
2024_USA_LAS VE_ZHO,2024_USA_LAS VE,2024,5,ZHO,RBM,9,9,0,7,True,False,,6.0,3423.088,2,45.82,0.0,4,M-H,1,0.0,True,39.9329,41.8603,1.0979,1.0332,0.025042,0.023889,-4.577285,-4.637697,0.5213824614620686,1.605639314087968,0.9115071997530618,0.7647415004798253,0.06607725755147031
2024_CHI_SHANGH_ALB,2024_CHI_SHANGH,2024,6,ALB,WIL,20,18,3,18,True,False,,0.0,168909.963,2,47.105,0.0,4,M-H,1,0.508,False,174.8252,211.685,1.1196,1.0332,0.00572,0.004724,-6.447603,-6.68787,1.1742605734603941,0.7493126348807518,-0.4057011178079505,0.20436661766120856,0.29578131527959567
2024_CHI_SHANGH_ALO,2024_CHI_SHANGH,2024,6,ALO,AST,1,1,0,20,False,True,engine,0.0,,3,72.822,0.0,4,S-H,0,0.508,False,6.0083,5.7365,1.1196,1.0332,0.166436,0.174321,-2.013872,-1.944133,-2.1867167867210706,-3.541329897841261,0.7216678432392151,2.7547357699292583,-0.11927148688024189
2024_CHI_SHANGH_BOT,2024_CHI_SHANGH,2024,6,BOT,HAA,19,11,10,16,True,False,,0.0,102590.015,3,62.41,0.0,4,M-M,1,0.508,False,60.2083,71.9891,1.1196,1.0332,0.016609,0.013891,-5.101335,-5.328177,0.3526606660575087,-0.01763394502086662,-0.8018806744884172,1.4386821915605092,-0.04676549224049387
2024_CHI_SHANGH_GAS,2024_CHI_SHANGH,2024,6,GAS,ALP,6,6,0,4,True,False,,12.0,739.229,3,49.471,0.0,4,M-M,0,0.508,False,21.1198,21.4648,1.1196,1.0332,0.047349,0.046588,-3.752121,-3.773386,0.8475216802987532,-1.1466575461814592,1.8601926245579679,0.7882357282504787,0.03284995721934585
2024_CHI_SHANGH_HAM,2024_CHI_SHANGH,2024,6,HAM,MER,11,12,0,10,True,False,,1.0,10496.86,2,40.78,0.0,4,M-H,0,0.508,False,50.813,54.9722,1.1196,1.0332,0.01968,0.018191,-4.885322,-4.985611,-0.015638445068393635,1.1721186911048365,0.42975341382586646,0.7920423342185426,-0.2874331920819048
2024_CHI_SHANGH_HUL,2024_CHI_SHANGH,2024,6,HUL,HAA,7,7,0,6,True,False,,8.0,1909.608,3,65.86,0.0,4,S-M,0,0.508,False,17.9414,18.4638,1.1196,1.0332,0.055737,0.05416,-3.537194,-3.575173,0.595233541814012,0.6289440390775581,0.8081257699436803,1.4386821915605092,0.059457475502311355
2024_CHI_SHANGH_LAW,2024_CHI_SHANGH,2024,6,LAW,SAU,2,2,0,1,True,False,,25.0,0.0,3,55.759,0.0,4,M-H,0,0.508,False,5.6931,5.5039,1.1196,1.0332,0.175651,0.181688,-1.932615,-1.881195,0.3837486248121464,1.0536771651818226,2.384207956647393,1.548823146384478,-0.06402508932390173
2024_CHI_SHANGH_LEC,2024_CHI_SHANGH,2024,6,LEC,FER,17,20,0,19,True,False,,0.0,430199.121,3,56.435,5.0,4,M-M,1,0.508,False,337.8378,394.011,1.1196,1.0332,0.00296,0.002538,-7.274424,-7.467094,0.629024907176601,0.8304866894303875,-1.7237011114354084,0.387456324488597,-0.20942087198055312
2024_CHI_SHANGH_MAG,2024_CHI_SHANGH,2024,6,MAG,RBM,14,17,0,15,True,False,,0.0,65921.546,3,48.637,5.0,4,M-H,0,0.508,False,123.533,138.754,1.1196,1.0332,0.008095,0.007207,-6.010509,-6.156894,0.5476953961375901,0.2556750500140077,-0.6429393257908139,0.7786035225649058,0.1125079029606505
2024_CHI_SHANGH_NOR,2024_CHI_SHANGH,2024,6,NOR,MCL,15,15,3,13,True,False,,0.0,46720.529,3,54.42,0.0,4,M-M,0,0.508,False,91.083,103.5947,1.1196,1.0332,0.010979,0.009653,-5.62595,-5.788517,-0.40191203641985146,0.5617958863681695,0.7171238100401849,-0.05680649711855928,0.001559718616386076
2024_CHI_SHANGH_OCO,2024_CHI_SHANGH,2024,6,OCO,ALP,9,9,0,8,True,False,,4.0,3471.603,3,52.986,0.0,4,M-H,0,0.508,False,38.2731,40.3845,1.1196,1.0332,0.026128,0.024762,-4.522838,-4.591732,-2.178895626112517,-1.4273414517835963,0.9223961623765592,0.7882357282504787,-0.07858787721918552
2024_CHI_SHANGH_PER,2024_CHI_SHANGH,2024,6,PER,RED,4,4,0,3,True,False,,15.0,200.112,4,67.246,0.0,4,S-M,0,0.508,False,10.5995,10.5067,1.1196,1.0332,0.094344,0.095177,-2.827134,-2.815001,0.6248717642148792,-0.4146358035930227,3.240197580659642,0.21856810188995707,0.3172439819587129
2024_CHI_SHANGH_PIA,2024_CHI_SHANGH,2024,6,PIA,MCL,16,19,0,17,True,False,,0.0,123066.414,3,64.089,0.0,4,M-H,0,0.508,False,212.4044,244.6184,1.1196,1.0332,0.004708,0.004088,-6.692138,-6.869433,0.9371488453955047,-0.2188047136381313,-0.3029571297489818,-0.05680649711855928,-0.28047233984759085
2024_CHI_SHANGH_RUS,2024_CHI_SHANGH,2024,6,RUS,MER,12,13,0,12,True,False,,0.0,31909.754,3,51.101,0.0,4,H-H,0,0.508,False,104.2753,114.2335,1.1196,1.0332,0.00959,0.008754,-5.796753,-5.911824,1.5702013928785412,0.598285896572287,-0.3642154651836866,0.7920423342185426,0.07311632301550901
2024_CHI_SHANGH_SAI,2024_CHI_SHANGH,2024,6,SAI,FER,13,14,0,11,True,False,,0.0,27571.891,3,56.44,5.0,4,S-M,1,0.508,False,77.5494,86.0215,1.1196,1.0332,0.012895,0.011625,-5.422384,-5.553634,0.5059994737608213,1.807094644929818,0.4243589334510507,0.387456324488597,0.15295349004320583
2024_CHI_SHANGH_SAR,2024_CHI_SHANGH,2024,6,SAR,SAU,5,5,0,5,True,False,,10.0,868.653,2,30.936,0.0,4,S-M,0,0.508,False,18.4165,18.485,1.1196,1.0332,0.054299,0.054098,-3.571769,-3.576676,0.856348838577674,0.6289889642535764,0.8150953160470542,1.548823146384478,0.013728172859529587
2024_CHI_SHANGH_STR,2024_CHI_SHANGH,2024,6,STR,AST,3,3,0,2,True,False,,18.0,86.222,3,58.587,0.0,4,S-M,1,0.508,False,4.539,4.4434,1.1196,1.0332,0.220315,0.225055,-1.579793,-1.545562,-2.3980987733628902,-3.636254366622872,1.0872248080018545,2.7547357699292583,0.04290310061029133
2024_CHI_SHANGH_TSU,2024_CHI_SHANGH,2024,6,TSU,WIL,18,16,5,14,True,False,,0.0,47317.087,4,72.114,0.0,4,M-H,1,0.508,False,68.106,80.4246,1.1196,1.0332,0.014683,0.012434,-5.257876,-5.468492,0.5747605663023398,0.9149898003820239,0.8446810494026186,0.20436661766120856,-0.1895141846427089
2024_CHI_SHANGH_VER,2024_CHI_SHANGH,2024,6,VER,RED,10,10,0,9,True,False,,2.0,3672.666,2,41.426,0.0,4,M-M,0,0.508,False,39.5023,42.2066,1.1196,1.0332,0.025315,0.023693,-4.56339,-4.648235,-0.8967885458627369,-1.0987848795215118,1.4376831523414049,0.21856810188995707,0.068518447390295
2024_CHI_SHANGH_ZHO,2024_CHI_SHANGH,2024,6,ZHO,RBM,8,8,0,7,True,False,,6.0,3428.568,3,59.264,0.0,4,S-M,0,0.508,False,35.0816,36.5564,1.1196,1.0332,0.028505,0.027355,-4.410926,-4.463923,1.0200961202518752,1.605639314087968,0.8609321679073941,0.7786035225649058,0.11111952549321664
2024_MEX_MEXICO_BOT,2024_MEX_MEXICO,2024,7,BOT,HAA,8,10,0,8,True,False,,4.0,9964.982,3,58.227,0.0,8,M-H,0,0.454,False,43.7407,44.6628,1.1073,1.0689,0.022862,0.02239,-4.69394,-4.720636,0.9003219356997569,0.11168165179881846,-0.8739422378623419,1.4901966798371868,-0.12337858758472933
2024_MEX_MEXICO_DEV,2024_MEX_MEXICO,2024,7,DEV,RED,17,18,0,14,True,False,,0.0,135670.86,3,54.468,0.0,8,S-M,0,0.454,False,8.1807,9.7051,1.1073,1.0689,0.122239,0.103039,-2.464243,-2.704883,0.0,-0.07256126562877817,-0.31770344301244424,0.14081301794496642,0.1701388760768325
2024_MEX_MEXICO_DEV,2024_MEX_MEXICO,2024,7,DEV,MER,17,18,0,14,True,False,,0.0,135670.86,3,61.7,5.0,8,H-H,0,0.454,False,8.1807,9.7051,1.1073,1.0689,0.122239,0.103039,-2.464243,-2.704883,0.0,0.31136949930601276,-0.31770344301244424,0.8654386300786867,-0.1767760442064262
2024_MEX_MEXICO_DEV,2024_MEX_MEXICO,2024,7,DEV,AST,17,18,0,14,True,False,,0.0,135670.86,2,39.845,0.0,8,M-H,1,0.454,False,8.1807,9.7051,1.1073,1.0689,0.122239,0.103039,-2.464243,-2.704883,0.0,-2.7819341475883674,-0.31770344301244424,2.7673782678448773,0.12015614324386055
2024_MEX_MEXICO_DRI,2024_MEX_MEXICO,2024,7,DRI,WIL,14,17,0,18,True,True,crash,0.0,357365855.103,4,95.225,0.0,8,S-M,0,0.454,False,43.5749,49.1739,1.1073,1.0689,0.022949,0.020336,-4.689085,-4.843515,-1.1304777670532216,-1.4044905166357817,0.9042442839437591,0.18833719080656666,0.022489017379292778
2024_MEX_MEXICO_DRI,2024_MEX_MEXICO,2024,7,DRI,WIL,14,17,0,18,True,False,,0.0,357365855.103,4,69.088,0.0,8,M-H,1,0.454,False,43.5749,49.1739,1.1073,1.0689,0.022949,0.020336,-4.689085,-4.843515,-0.1706381535174673,-1.4044905166357817,0.9042442839437591,0.18833719080656666,0.23649471401077038
2024_MEX_MEXICO_HUL,2024_MEX_MEXICO,2024,7,HUL,HAA,2,4,0,3,True,False,,15.0,580.798,3,62.744,0.0,8,S-H,0,0.454,False,13.7675,12.7201,1.1073,1.0689,0.072635,0.078616,-3.183617,-3.076621,0.7440419272675153,1.7927844104547213,0.7545867440820704,1.4901966798371868,-0.07040156760004451
2024_MEX_MEXICO_LAW,2024_MEX_MEXICO,2024,7,LAW,SAU,1,1,0,1,True,False,,25.0,0.0,2,40.542,0.0,8,M-M,0,0.454,False,4.9571,4.5043,1.1073,1.0689,0.201731,0.222011,-1.719387,-1.567479,0.6415339605638187,1.1952398988245723,2.4272658534229974,1.39232445875535,0.1551718502816881
2024_MEX_MEXICO_LEC,2024_MEX_MEXICO,2024,7,LEC,FER,19,20,0,16,True,False,,0.0,490809.03,3,58.192,0.0,8,S-M,0,0.454,False,254.065,311.6236,1.1073,1.0689,0.003936,0.003209,-6.917151,-7.173322,1.8674176931805342,0.8304866894303875,-1.8402132921886405,0.38606875485342396,-0.1971086241784086
2024_MEX_MEXICO_MAG,2024_MEX_MEXICO,2024,7,MAG,RBM,12,16,0,12,True,False,,0.0,32679.472,3,57.164,0.0,8,M-H,0,0.454,False,78.5669,85.7486,1.1073,1.0689,0.012728,0.011662,-5.43888,-5.549656,1.5659459917736742,0.48066909402633357,-0.6070988396513988,0.7476628656617308,0.12258529055004926
2024_MEX_MEXICO_MSC,2024_MEX_MEXICO,2024,7,MSC,MCL,11,13,0,10,True,False,,1.0,11825.696,4,70.566,5.0,8,H-H,1,0.454,False,26.1808,28.1041,1.1073,1.0689,0.038196,0.035582,-4.032604,-4.124588,0.0,1.3423964863744708,1.0041488283011826,-0.10709649845295197,-0.28752543357763216
2024_MEX_MEXICO_MSC,2024_MEX_MEXICO,2024,7,MSC,ALP,11,13,0,10,True,False,,1.0,11825.696,2,47.986,0.0,8,M-H,0,0.454,False,26.1808,28.1041,1.1073,1.0689,0.038196,0.035582,-4.032604,-4.124588,0.0,0.3971039346302959,1.0041488283011826,0.7660137004489851,0.051529233978777574
2024_MEX_MEXICO_PIA,2024_MEX_MEXICO,2024,7,PIA,MCL,18,19,0,15,True,False,,0.0,161418.949,3,55.131,5.0,8,H-H,0,0.454,False,159.821,192.7897,1.1073,1.0689,0.006257,0.005187,-6.33474,-6.570511,1.8434026739098415,0.8219960863702703,-0.3594727265368412,-0.10709649845295197,-0.1352491571242835
2024_MEX_MEXICO_RIC,2024_MEX_MEXICO,2024,7,RIC,AST,5,6,0,5,True,False,,10.0,2723.943,2,44.1,0.0,8,M-M,0,0.454,False,30.1169,29.2526,1.1073,1.0689,0.033204,0.034185,-4.21416,-4.176482,0.707106781186549,-1.073293709519358,0.5744450824863492,2.7673782678448773,0.012930653392602945
2024_MEX_MEXICO_RIC,2024_MEX_MEXICO,2024,7,RIC,ALP,5,6,0,5,True,False,,10.0,2723.943,3,60.875,0.0,8,H-H,0,0.454,False,30.1169,29.2526,1.1073,1.0689,0.033204,0.034185,-4.21416,-4.176482,0.707106781186549,0.2567619818292277,0.5744450824863492,0.7660137004489851,-0.0948901000822197
2024_MEX_MEXICO_RUS,2024_MEX_MEXICO,2024,7,RUS,MER,20,15,10,20,False,True,gearbox,0.0,,3,62.168,0.0,8,S-M,1,0.454,False,61.2295,76.365,1.1073,1.0689,0.016332,0.013095,-5.122687,-5.402885,-0.7889304559340964,-1.5535870829247715,-0.38120139381769014,0.8654386300786867,0.10399215299618296
2024_MEX_MEXICO_SAI,2024_MEX_MEXICO,2024,7,SAI,FER,9,11,0,19,False,True,crash,0.0,,3,62.618,0.0,8,S-M,0,0.454,False,44.0645,45.7498,1.1073,1.0689,0.022694,0.021858,-4.703374,-4.751368,0.5059994737608213,0.17941471909743323,0.4447491118101379,0.38606875485342396,0.029059642288587692
2024_MEX_MEXICO_SAR,2024_MEX_MEXICO,2024,7,SAR,SAU,3,5,0,17,False,True,engine,0.0,,2,38.829,0.0,8,M-H,0,0.454,False,13.3993,12.588,1.1073,1.0689,0.074631,0.079441,-3.147053,-3.062464,-1.883967444870886,-1.9191402413158996,0.7509274794485791,1.39232445875535,-0.17187281654157413
2024_MEX_MEXICO_VER,2024_MEX_MEXICO,2024,7,VER,RED,7,9,0,6,True,False,,8.0,3452.244,4,72.153,0.0,8,M-H,0,0.454,False,32.4244,32.5616,1.1073,1.0689,0.030841,0.030711,-4.309497,-4.314923,-0.6422944990638519,-0.4146358035930227,1.4486990592114593,0.14081301794496642,0.15471669531645857
